
code,longitude,bathrooms,garage,price_by_sqm,condominio,rent,agent_number,area,agent,district,rooms,iptu,url,suites,latitude,price,title,condominium_fee,address,area_total
,-34.89946,,,,,,,406,,,,R$ 8.000,https://www.vivareal.com.br/imovel/cobertura-4-quartos-boa-viagem-bairros-recife-com-garagem-406m2-venda-RS2499999-id-81627346/,,-8.129364,2499999,"Cobertura na Rua dos Navegantes, 293, Boa Viagem em Recife, por R$ 2.499.999 - VivaReal",R$ 1.700,"Rua dos Navegantes, 293 - Boa Viagem, Recife - PE",
,-34.90409,,,,,,,66,,,,R$ 1.000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-66m2-venda-RS360000-id-87172247/,,-8.12405,360000,"Apartamento na Rua Ernesto de Paula Santos, 764, Boa Viagem em Recife, por R$ 360.000 - VivaReal",R$ 520,"Rua Ernesto de Paula Santos, 764 - Boa Viagem, Recife - PE",
,-34.893337,,,,,,,67,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-67m2-venda-RS300000-id-86733394/,,-8.109559,300000,"Apartamento na Rua Francisco da Cunha, 98, Boa Viagem em Recife, por R$ 300.000 - VivaReal",R$ 690,"Rua Francisco da Cunha, 98 - Boa Viagem, Recife - PE",
,-34.893337,,,,,,,750,,,,,https://www.vivareal.com.br/imovel/cobertura-5-quartos-boa-viagem-bairros-recife-com-garagem-750m2-venda-RS6000000-id-86690719/,,-8.117576,6000000,"Cobertura na Avenida Boa Viagem, 3136, Boa Viagem em Recife, por R$ 6.000.000 - VivaReal",,"Avenida Boa Viagem, 3136 - Boa Viagem, Recife - PE",
,-34.903679,,,,,,,170,,,,R$ 700,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-170m2-venda-RS1699000-id-85893635/,,-8.116731,1699000,"Apartamento na Rua Padre Carapuceiro, 835, Boa Viagem em Recife, por R$ 1.699.000 - VivaReal",R$ 1.200,"Rua Padre Carapuceiro, 835 - Boa Viagem, Recife - PE",
,-34.905675,,,,,,,90,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-90m2-venda-RS510000-id-83347008/,,-8.136381,510000,"Apartamento na Rua Léon Helmer, Boa Viagem em Recife, por R$ 510.000 - VivaReal",,"Rua Léon Helmer - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,137,,,,R$ 2.000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-137m2-venda-RS925000-id-84022776/,,-8.107489,925000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 925.000 - VivaReal",R$ 700,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.907601,,,,,,,142,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-142m2-venda-RS870000-id-85121977/,,-8.143803,870000,"Apartamento na Rua Baltazar Passos, 310, Boa Viagem em Recife, por R$ 870.000 - VivaReal",,"Rua Baltazar Passos, 310 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-138m2-venda-RS899999-id-85184658/,,-8.107489,899999,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 899.999 - VivaReal",R$ 1,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.901464,,,,,,,101,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-101m2-venda-RS685000-id-85681727/,,-8.114887,685000,"Apartamento na Rua Pedro Paes Mendonça, 120, Boa Viagem em Recife, por R$ 685.000 - VivaReal",R$ 550,"Rua Pedro Paes Mendonça, 120 - Boa Viagem, Recife - PE",
,-34.905431,,,,,,,130,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-130m2-venda-RS480000-id-85505256/,,-8.139641,480000,"Apartamento na Rua Doutor Luiz Inácio Pessoa de Melo, Boa Viagem em Recife, por R$ 480.000 - VivaReal",R$ 1.000,"Rua Doutor Luiz Inácio Pessoa de Melo - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,150,,,,R$ 1.800,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS905000-id-84505723/,,-8.107489,905000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 905.000 - VivaReal",R$ 850,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.901464,,,,,,,101,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-101m2-venda-RS750000-id-84634460/,,-8.114887,750000,"Apartamento na Rua Pedro Paes Mendonça, 120, Boa Viagem em Recife, por R$ 750.000 - VivaReal",R$ 550,"Rua Pedro Paes Mendonça, 120 - Boa Viagem, Recife - PE",
,-34.901464,,,,,,,101,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-101m2-venda-RS785000-id-84634597/,,-8.114887,785000,"Apartamento na Rua Pedro Paes Mendonça, 120, Boa Viagem em Recife, por R$ 785.000 - VivaReal",R$ 550,"Rua Pedro Paes Mendonça, 120 - Boa Viagem, Recife - PE",
,-34.907724,,,,,,,124,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-124m2-venda-RS750000-id-86814912/,,-8.142733,750000,"Apartamento na Rua João Cardoso Aíres, 327, Boa Viagem em Recife, por R$ 750.000 - VivaReal",,"Rua João Cardoso Aíres, 327 - Boa Viagem, Recife - PE",
,-34.893084,,,,,,,91,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-91m2-venda-RS643488-id-85068910/,,-8.113802,643488,"Apartamento na Rua Tenente João Cícero, 90, Boa Viagem em Recife, por R$ 643.488 - VivaReal",,"Rua Tenente João Cícero, 90 - Boa Viagem, Recife - PE",
,-34.892582,,,,,,,91,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-91m2-venda-RS651000-id-86040987/,,-8.114061,651000,"Apartamento na Rua Tenente João Cícero, 32, Boa Viagem em Recife, por R$ 651.000 - VivaReal",,"Rua Tenente João Cícero, 32 - Boa Viagem, Recife - PE",
,-34.88747,,,,,,,180,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-180m2-venda-RS2200000-id-83800614/,,-8.104996,2200000,"Apartamento na Avenida Boa Viagem, 1590, Boa Viagem em Recife, por R$ 2.200.000 - VivaReal",,"Avenida Boa Viagem, 1590 - Boa Viagem, Recife - PE",
,-34.907724,,,,,,,124,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-124m2-venda-RS752100-id-86969809/,,-8.142733,752100,"Apartamento na Rua João Cardoso Aíres, 327, Boa Viagem em Recife, por R$ 752.100 - VivaReal",,"Rua João Cardoso Aíres, 327 - Boa Viagem, Recife - PE",
,-34.901595,,,,,,,82,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-82m2-venda-RS400000-id-86656050/,,-8.12018,400000,"Apartamento na Avenida Fernando Simões Barbosa, 316, Boa Viagem em Recife, por R$ 400.000 - VivaReal",R$ 500,"Avenida Fernando Simões Barbosa, 316 - Boa Viagem, Recife - PE",
,-34.884649,,,,,,,175,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-175m2-venda-RS2700000-id-84996189/,,-8.100223,2700000,"Apartamento na Avenida Boa Viagem, 980, Boa Viagem em Recife, por R$ 2.700.000 - VivaReal",R$ 2.400,"Avenida Boa Viagem, 980 - Boa Viagem, Recife - PE",
,-34.898034,,,,,,,80,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-80m2-venda-RS270000-id-83580388/,,-8.115549,270000,"Apartamento na Rua Mamanguape, 475, Boa Viagem em Recife, por R$ 270.000 - VivaReal",R$ 460,"Rua Mamanguape, 475 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,150,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS915000-id-84094296/,,-8.107489,915000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 915.000 - VivaReal",R$ 650,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,150,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS999000-id-84094688/,,-8.107489,999000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 999.000 - VivaReal",R$ 650,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,140,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-140m2-venda-RS900000-id-84986039/,,-8.107489,900000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 900.000 - VivaReal",R$ 1,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS610000-id-85681949/,,-8.108419,610000,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 610.000 - VivaReal",R$ 600,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.884649,,,,,,,175,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-175m2-venda-RS2650000-id-84996193/,,-8.100223,2650000,"Apartamento na Avenida Boa Viagem, 980, Boa Viagem em Recife, por R$ 2.650.000 - VivaReal",R$ 2.400,"Avenida Boa Viagem, 980 - Boa Viagem, Recife - PE",
,-34.907724,,,,,,,124,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-124m2-venda-RS751000-id-86732408/,,-8.142733,751000,"Apartamento na Rua João Cardoso Aíres, 327, Boa Viagem em Recife, por R$ 751.000 - VivaReal",,"Rua João Cardoso Aíres, 327 - Boa Viagem, Recife - PE",
,-34.902752,,,,,,,47,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-1-quartos-boa-viagem-bairros-recife-com-garagem-47m2-venda-RS279000-id-86964101/,,-8.125343,279000,"Apartamento na Avenida Hélio Falcão, 445, Boa Viagem em Recife, por R$ 279.000 - VivaReal",R$ 1,"Avenida Hélio Falcão, 445 - Boa Viagem, Recife - PE",
,-34.902306,,,,,,,97,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS615000-id-73778928/,,-8.114459,615000,"Apartamento na Rua Pedro Paes Mendonça, 199, Boa Viagem em Recife, por R$ 615.000 - VivaReal",R$ 450,"Rua Pedro Paes Mendonça, 199 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,97,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS698000-id-73661306/,,-8.114485,698000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 698.000 - VivaReal",R$ 450,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 1.800,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-138m2-venda-RS920000-id-84505737/,,-8.107489,920000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 920.000 - VivaReal",R$ 750,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.9097,,,,,,,92,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-92m2-venda-RS605000-id-85666258/,,-8.140649,605000,"Apartamento na Rua General Salgado, 476, Boa Viagem em Recife, por R$ 605.000 - VivaReal",,"Rua General Salgado, 476 - Boa Viagem, Recife - PE",
,-34.9097,,,,,,,92,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-92m2-venda-RS608000-id-85666260/,,-8.140649,608000,"Apartamento na Rua General Salgado, 476, Boa Viagem em Recife, por R$ 608.000 - VivaReal",,"Rua General Salgado, 476 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-138m2-venda-RS900100-id-86354294/,,-8.107489,900100,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 900.100 - VivaReal",R$ 800,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-138m2-venda-RS903000-id-86354456/,,-8.107489,903000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 903.000 - VivaReal",R$ 800,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.90265,,,,,,,225,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-225m2-venda-RS1350000-id-86394030/,,-8.139268,1350000,"Apartamento na Avenida Boa Viagem, 75, Boa Viagem em Recife, por R$ 1.350.000 - VivaReal",,"Avenida Boa Viagem, 75 - Boa Viagem, Recife - PE",
,-34.901662,,,,,,,97,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS698400-id-87214560/,,-8.114786,698400,"Apartamento na Rua Pedro Paes Mendonça, 140, Boa Viagem em Recife, por R$ 698.400 - VivaReal",,"Rua Pedro Paes Mendonça, 140 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 1.800,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-138m2-venda-RS900000-id-84515583/,,-8.107489,900000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 900.000 - VivaReal",R$ 750,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,138,,,,R$ 1.800,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-138m2-venda-RS915000-id-84515589/,,-8.107489,915000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 915.000 - VivaReal",R$ 750,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.902283,,,,,,,182,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-182m2-venda-RS1850000-id-85658849/,,-8.131902,1850000,"Apartamento na Rua Barão de Souza Leão, 243, Boa Viagem em Recife, por R$ 1.850.000 - VivaReal",R$ 2.400,"Rua Barão de Souza Leão, 243 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS620000-id-86967099/,,-8.108419,620000,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 620.000 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS621000-id-86967132/,,-8.108419,621000,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 621.000 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS622000-id-86967204/,,-8.108419,622000,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 622.000 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.886693,,,,,,,170,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-170m2-venda-RS1280000-id-86074446/,,-8.103781,1280000,"Apartamento na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 1.280.000 - VivaReal",,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.907682,,,,,,,142,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-142m2-venda-RS878000-id-85806883/,,-8.143897,878000,"Apartamento na Rua Baltazar Passos, 317, Boa Viagem em Recife, por R$ 878.000 - VivaReal",,"Rua Baltazar Passos, 317 - Boa Viagem, Recife - PE",
,-34.907682,,,,,,,142,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-142m2-venda-RS875000-id-85806888/,,-8.143897,875000,"Apartamento na Rua Baltazar Passos, 317, Boa Viagem em Recife, por R$ 875.000 - VivaReal",,"Rua Baltazar Passos, 317 - Boa Viagem, Recife - PE",
,-34.907682,,,,,,,142,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-142m2-venda-RS880000-id-85806885/,,-8.143897,880000,"Apartamento na Rua Baltazar Passos, 317, Boa Viagem em Recife, por R$ 880.000 - VivaReal",,"Rua Baltazar Passos, 317 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,137,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-137m2-venda-RS950000-id-80099995/,,-8.107489,950000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 950.000 - VivaReal",,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.906402,,,,,,,60,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-60m2-venda-RS330000-id-82948385/,,-8.124183,330000,"Apartamento na Rua General Americano Freire, Boa Viagem em Recife, por R$ 330.000 - VivaReal",R$ 500,"Rua General Americano Freire - Boa Viagem, Recife - PE",
,-34.901464,,,,,,,97,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS690000-id-74877821/,,-8.114887,690000,"Apartamento na Rua Pedro Paes Mendonça, 120, Boa Viagem em Recife, por R$ 690.000 - VivaReal",,"Rua Pedro Paes Mendonça, 120 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,132,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS840000-id-83977330/,,-8.114485,840000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 840.000 - VivaReal",R$ 1,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.8898,,,,,,,420,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-420m2-venda-RS1595000-id-86311592/,,-8.111249,1595000,"Apartamento na Avenida Boa Viagem, 2334, Boa Viagem em Recife, por R$ 1.595.000 - VivaReal",R$ 3.500,"Avenida Boa Viagem, 2334 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 718,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS1855000-id-86301321/,,-8.101112,1855000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 1.855.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 718,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS1810000-id-86301338/,,-8.101112,1810000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 1.810.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 718,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS1780000-id-86301343/,,-8.101112,1780000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 1.780.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 718,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS1770000-id-86301341/,,-8.101112,1770000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 1.770.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 718,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS1790000-id-86301347/,,-8.101112,1790000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 1.790.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 718,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS1789000-id-86301382/,,-8.101112,1789000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 1.789.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.903416,,,,,,,107,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-107m2-venda-RS650000-id-83577190/,,-8.110954,650000,"Apartamento na Rua Le Parc, Boa Viagem em Recife, por R$ 650.000 - VivaReal",,"Rua Le Parc - Boa Viagem, Recife - PE",
,-34.905716,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS829000-id-85825838/,,-8.141372,829000,"Apartamento na Rua Mario Souto Maior, 28, Boa Viagem em Recife, por R$ 829.000 - VivaReal",R$ 1,"Rua Mario Souto Maior, 28 - Boa Viagem, Recife - PE",
,-34.903191,,,,,,,130,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-130m2-venda-RS810000-id-82245111/,,-8.136089,810000,"Apartamento na Rua Visconde de Jequitinhonha, 1828, Boa Viagem em Recife, por R$ 810.000 - VivaReal",R$ 800,"Rua Visconde de Jequitinhonha, 1828 - Boa Viagem, Recife - PE",
,-34.909382,,,,,,,69,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-69m2-venda-RS365000-id-86301854/,,-8.138126,365000,"Apartamento na Rua Cruzeiro do Forte, 152, Boa Viagem em Recife, por R$ 365.000 - VivaReal",R$ 450,"Rua Cruzeiro do Forte, 152 - Boa Viagem, Recife - PE",
,-34.894682,,,,,,,120,,,,R$ 390,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-120m2-venda-RS900000-id-84483590/,,-8.117113,900000,"Apartamento na Rua Mamanguape, 48, Boa Viagem em Recife, por R$ 900.000 - VivaReal",R$ 990,"Rua Mamanguape, 48 - Boa Viagem, Recife - PE",
,-34.90278,,,,,,,81,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-81m2-venda-RS610000-id-85919933/,,-8.112062,610000,"Apartamento na Rua Antônio Falcão, 979, Boa Viagem em Recife, por R$ 610.000 - VivaReal",,"Rua Antônio Falcão, 979 - Boa Viagem, Recife - PE",
,-34.90278,,,,,,,81,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-81m2-venda-RS613500-id-85919936/,,-8.112062,613500,"Apartamento na Rua Antônio Falcão, 979, Boa Viagem em Recife, por R$ 613.500 - VivaReal",,"Rua Antônio Falcão, 979 - Boa Viagem, Recife - PE",
,-34.90278,,,,,,,81,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-81m2-venda-RS617000-id-85919940/,,-8.112062,617000,"Apartamento na Rua Antônio Falcão, 979, Boa Viagem em Recife, por R$ 617.000 - VivaReal",,"Rua Antônio Falcão, 979 - Boa Viagem, Recife - PE",
,-34.90278,,,,,,,81,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-81m2-venda-RS622000-id-85919949/,,-8.112062,622000,"Apartamento na Rua Antônio Falcão, 979, Boa Viagem em Recife, por R$ 622.000 - VivaReal",,"Rua Antônio Falcão, 979 - Boa Viagem, Recife - PE",
,-34.9007,,,,,,,97,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS675000-id-73628510/,,-8.115274,675000,"Apartamento na Rua Pedro Paes Mendonça, 1, Boa Viagem em Recife, por R$ 675.000 - VivaReal",R$ 450,"Rua Pedro Paes Mendonça, 1 - Boa Viagem, Recife - PE",
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1200000-id-84887553/,,-8.110726,1200000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.200.000 - VivaReal",R$ 811,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1110000-id-84887547/,,-8.110726,1110000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.110.000 - VivaReal",R$ 811,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1250000-id-84887554/,,-8.110726,1250000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.250.000 - VivaReal",R$ 811,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1125000-id-84887537/,,-8.110726,1125000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.125.000 - VivaReal",R$ 811,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
